지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
941,2022-11-06 12:00,15.3,222,1.7,0,1024.6,1025.4,28.1,0,0
941,2022-11-06 13:00,16.6,182.2,1,0,1023.5,1024.3,24.3,0,0
941,2022-11-06 14:00,17.6,234.9,1.6,0,1022.6,1023.4,26.2,0,0
941,2022-11-06 15:00,17.8,178.1,1.3,0,1022.1,1022.9,28.4,0,0
941,2022-11-06 16:00,17.5,225,2.6,0,1022.1,1022.9,24.7,0,0
941,2022-11-06 17:00,15,166.7,1.2,0,1022.3,1023.1,36.8,0,0
941,2022-11-06 18:00,12.9,71.9,1.9,0,1022.7,1023.5,47.6,0,0
941,2022-11-06 19:00,12.3,80.6,1.7,0,1022.9,1023.7,49.8,0,0
941,2022-11-06 20:00,10.4,30.8,.7,0,1023.3,1024.2,58.4,0,0
941,2022-11-06 21:00,10.1,356,1,0,1023.6,1024.5,60,0,0
941,2022-11-06 22:00,9.1,9.4,1.2,0,1023.6,1024.5,67.1,0,0
941,2022-11-06 23:00,8.4,3.9,1.4,0,1023.4,1024.3,68.5,0,0
941,2022-11-07 00:00,7.6,15.8,1,0,1023.6,1024.5,72.3,0,0
941,2022-11-07 01:00,6.6,352.9,1,0,1023.4,1024.3,79.5,0,0
941,2022-11-07 02:00,6.3,8.4,1.4,0,1023.5,1024.4,81.9,0,0
941,2022-11-07 03:00,6.4,20.5,1.1,0,1023.4,1024.3,79.9,0,0
941,2022-11-07 04:00,5.7,15.4,1.1,0,1023.3,1024.2,82.7,0,0
941,2022-11-07 05:00,5.7,16,1.2,0,1023.2,1024.1,85.4,0,0
941,2022-11-07 06:00,5.5,9.9,1.4,0,1023.4,1024.3,83.1,0,0
941,2022-11-07 07:00,5.7,4.1,1,0,1023.4,1024.3,83.9,0,0
941,2022-11-07 08:00,6.1,354.3,1.6,0,1024,1024.9,85.1,0,0
941,2022-11-07 09:00,8.9,338.5,1.7,0,1024.5,1025.4,73.3,0,0
941,2022-11-07 10:00,11.4,307.4,1.3,0,1024.2,1025,58.7,0,0
941,2022-11-07 11:00,14.1,285.2,1.2,0,1023.6,1024.4,43.1,0,0
941,2022-11-07 12:00,16.6,206.3,1.9,0,1022.7,1023.5,36.9,0,0
941,2022-11-07 13:00,17.1,217.2,3.3,0,1021.6,1022.4,33.2,0,0
941,2022-11-07 14:00,18.1,214.2,2.2,0,1020.9,1021.7,30.7,0,0
941,2022-11-07 15:00,18.7,224.7,2.8,0,1020.5,1021.3,26,0,0
941,2022-11-07 16:00,17.9,218.3,3,0,1020.6,1021.4,31.5,0,0
941,2022-11-07 17:00,16.2,192.9,1.3,0,1020.9,1021.7,38.3,0,0
941,2022-11-07 18:00,14.4,123.6,1.1,0,1021.4,1022.2,45.6,0,0
941,2022-11-07 19:00,12.5,35.5,1.2,0,1022.1,1022.9,51.6,0,0
941,2022-11-07 20:00,12.2,34.9,.7,0,1022.2,1023,54,0,0
941,2022-11-07 21:00,10.1,0,.1,0,1022.7,1023.6,64.1,0,0
941,2022-11-07 22:00,10.1,357.9,1.2,0,1023.1,1024,61.1,0,0
941,2022-11-07 23:00,9.3,2.7,.9,0,1023.4,1024.3,69.1,0,0
941,2022-11-08 00:00,8.7,.6,1.3,0,1023.4,1024.3,73.4,0,0
941,2022-11-08 01:00,8,4.9,.8,0,1023.4,1024.3,77.6,0,0
941,2022-11-08 02:00,7.6,8.6,1.1,0,1023.4,1024.3,79.4,0,0
941,2022-11-08 03:00,7.7,4.8,1.2,0,1023.4,1024.3,77.6,0,0
941,2022-11-08 04:00,6.7,5.4,.8,0,1023.3,1024.2,81.8,0,0
941,2022-11-08 05:00,6.7,12.1,1.2,0,1023.7,1024.6,83,0,0
941,2022-11-08 06:00,6.9,14.7,1,0,1024.1,1025,82,0,0
941,2022-11-08 07:00,6.5,347,1,0,1024.6,1025.5,83.7,0,0
941,2022-11-08 08:00,7.4,354.8,1.2,0,1025.3,1026.2,80.8,0,0
941,2022-11-08 09:00,9.9,315.3,1.8,0,1025.8,1026.7,69.5,0,0
941,2022-11-08 10:00,12.9,283.6,1.1,0,1025.7,1026.5,55.8,0,0
941,2022-11-08 11:00,15.9,255.2,1.7,0,1025.4,1026.2,36.7,0,0
941,2022-11-08 12:00,18.8,223.9,2.2,0,1024.5,1025.3,33.4,0,0
941,2022-11-08 13:00,19.9,222.3,2.1,0,1023.7,1024.5,32.1,0,0
941,2022-11-08 14:00,20.7,233.3,2.8,0,1023,1023.8,30.5,0,0
941,2022-11-08 15:00,20.8,256.7,2.2,0,1023,1023.8,24,0,0
941,2022-11-08 16:00,20.3,253,1.6,0,1023.1,1023.9,28.6,0,0
941,2022-11-08 17:00,17.8,208,1.4,0,1023.3,1024.1,36.3,0,0
941,2022-11-08 18:00,15.5,91.1,1.9,0,1023.9,1024.7,47.1,0,0
941,2022-11-08 19:00,14.2,95,1.5,0,1024.3,1025.1,52.6,0,0
941,2022-11-08 20:00,13.2,44,1.1,0,1024.6,1025.4,56,0,0
941,2022-11-08 21:00,11.6,15.3,.7,0,1024.8,1025.6,64.6,0,0
941,2022-11-08 22:00,10.9,4.5,1.2,0,1024.9,1025.8,71,0,0
941,2022-11-08 23:00,9.5,6.3,.7,0,1025,1025.9,76.3,0,0
941,2022-11-09 00:00,9,17.7,1,0,1025.2,1026.1,82.3,0,0
941,2022-11-09 01:00,8.3,5.6,1.1,0,1025.4,1026.3,82.5,0,0
941,2022-11-09 02:00,7.7,12.2,.9,0,1025.4,1026.3,83.1,0,0
941,2022-11-09 03:00,7.8,15.3,1.1,0,1025.5,1026.4,85.4,0,0
941,2022-11-09 04:00,7.3,5,1,0,1025.2,1026.1,85.3,0,0
941,2022-11-09 05:00,7,9.9,.9,0,1025.3,1026.2,87,0,0
941,2022-11-09 06:00,7,9.5,1.2,0,1025.6,1026.5,87.6,0,0
941,2022-11-09 07:00,6.8,11.5,1.3,0,1025.8,1026.7,87.7,0,0
941,2022-11-09 08:00,7.7,359.2,1.3,0,1026.5,1027.4,85.4,0,0
941,2022-11-09 09:00,9.7,15.9,.8,0,1026.4,1027.3,76,0,0
941,2022-11-09 10:00,13.4,229.1,.9,0,1026.1,1026.9,58.3,0,0
941,2022-11-09 11:00,16.6,215.4,1.4,0,1025.7,1026.5,46.4,0,0
941,2022-11-09 12:00,18.5,233.8,1.4,0,1024.9,1025.7,33.1,0,0
941,2022-11-09 13:00,19.5,225.3,1.8,0,1023.8,1024.6,33.4,0,0
941,2022-11-09 14:00,20.3,233.6,2.5,0,1023.1,1023.9,33.1,0,0
941,2022-11-09 15:00,19.5,212.4,2.7,0,1022.6,1023.4,38.8,0,0
941,2022-11-09 16:00,18.8,219.8,2.4,0,1022.6,1023.4,37.4,0,0
941,2022-11-09 17:00,17.5,180.8,1,0,1022.7,1023.5,40.8,0,0
941,2022-11-09 18:00,15.4,163.5,.8,0,1023.3,1024.1,49.8,0,0
941,2022-11-09 19:00,14,335.8,.9,0,1023.8,1024.6,63.3,0,0
941,2022-11-09 20:00,12.6,0,.3,0,1024,1024.8,68.3,0,0
941,2022-11-09 21:00,10.7,292,.6,0,1024,1024.9,81.8,0,0
941,2022-11-09 22:00,10.2,0,.4,0,1024.2,1025.1,83.3,0,0
941,2022-11-09 23:00,9.5,0,.4,0,1024.2,1025.1,84.3,0,0
941,2022-11-10 00:00,8.8,0,.2,0,1024.1,1025,86.8,0,0
941,2022-11-10 01:00,8.5,0,.4,0,1023.9,1024.8,85.2,0,0
941,2022-11-10 02:00,8.3,0,.3,0,1024,1024.9,83.9,0,0
941,2022-11-10 03:00,8,0,.4,0,1023.9,1024.8,90.4,0,0
941,2022-11-10 04:00,7.5,0,0,0,1023.7,1024.6,90.1,0,0
941,2022-11-10 05:00,7.4,4.4,.7,0,1023.9,1024.8,88.3,0,0
941,2022-11-10 06:00,8.1,357,.9,0,1023.9,1024.8,78.7,0,0
941,2022-11-10 07:00,8.2,359.5,1.4,0,1023.9,1024.8,79.7,0,0
941,2022-11-10 08:00,9.3,354.8,1.3,0,1024.4,1025.3,79.3,0,0
941,2022-11-10 09:00,10.3,315.6,.5,0,1025.1,1026,74.2,0,0
941,2022-11-10 10:00,12.6,297.8,.9,0,1025.2,1026,61.7,0,0
941,2022-11-10 11:00,15.5,287.2,.6,0,1024.7,1025.5,47.8,0,0
941,2022-11-10 12:00,17.9,254.6,1,0,1024,1024.8,39.4,0,0
941,2022-11-10 13:00,20.4,178.8,1.2,0,1023,1023.8,31.9,0,0
941,2022-11-10 14:00,21.7,236.3,1.8,0,1022.2,1023,30.1,0,0
941,2022-11-10 15:00,22.1,232.8,2.1,0,1022.2,1023,29.8,0,0
941,2022-11-10 16:00,21.7,225.5,1.6,0,1022.3,1023.1,28.2,0,0
941,2022-11-10 17:00,19.4,84.4,2,0,1022.8,1023.6,42.3,0,0
941,2022-11-10 18:00,18.2,67.9,2.8,0,1023.6,1024.4,47.5,0,0
941,2022-11-10 19:00,17.6,77.3,2.4,0,1024.4,1025.2,47.3,0,0
941,2022-11-10 20:00,16.1,19.8,1,0,1024.8,1025.6,55.1,0,0
941,2022-11-10 21:00,14.8,1.6,1.1,0,1025,1025.8,59.4,0,0
941,2022-11-10 22:00,13.9,354.2,1.2,0,1025.3,1026.1,64.2,0,0
941,2022-11-10 23:00,13.2,1.1,1.2,0,1025.6,1026.4,66.7,0,0
941,2022-11-11 00:00,13,11.2,1.3,0,1025.4,1026.2,67.6,0,0
941,2022-11-11 01:00,12.7,17.1,1.6,0,1025.4,1026.2,68.7,0,0
941,2022-11-11 02:00,12.3,12.3,1.1,0,1025.9,1026.7,72.9,0,0
941,2022-11-11 03:00,12.2,20.2,1.4,0,1025.8,1026.6,73.8,0,0
941,2022-11-11 04:00,13,19.8,2.1,0,1025.9,1026.7,71.8,0,0
941,2022-11-11 05:00,13.1,15.4,1.8,0,1025.9,1026.7,71.3,0,0
941,2022-11-11 06:00,11.6,348,.6,0,1026.2,1027,80.6,0,0
941,2022-11-11 07:00,12.5,29.5,1.4,0,1026.2,1027,77,0,0
941,2022-11-11 08:00,12.6,283.8,.5,0,1027,1027.8,78,0,0
941,2022-11-11 09:00,15.1,2.5,1.6,0,1027.2,1028,67.5,0,0
941,2022-11-11 10:00,17.3,346.7,2.4,0,1027.1,1027.9,62.6,0,0
941,2022-11-11 11:00,20.2,116.2,2.6,0,1026.6,1027.4,53.3,0,0
941,2022-11-11 12:00,21.1,109,2.8,0,1026,1026.8,49.9,0,0
941,2022-11-11 13:00,21.8,114.2,2.4,0,1025,1025.8,49.7,0,0
941,2022-11-11 14:00,21.4,112.6,2.7,0,1024.6,1025.4,50.8,0,0
941,2022-11-11 15:00,20.6,109.6,3.3,0,1024.5,1025.3,54.1,0,0
941,2022-11-11 16:00,19.9,105.1,2.8,0,1024.6,1025.4,55.8,0,0
941,2022-11-11 17:00,18.7,100.5,2.2,0,1024.9,1025.7,61.3,0,0
941,2022-11-11 18:00,18.3,68.8,3,0,1025.3,1026.1,63.8,0,0
941,2022-11-11 19:00,17.4,44.7,2.3,0,1025.6,1026.4,67.1,0,0
941,2022-11-11 20:00,16.9,13.3,1.3,0,1025.7,1026.5,68.9,0,0
941,2022-11-11 21:00,16,0,2,0,1025.4,1026.2,73.6,0,0
941,2022-11-11 22:00,15.5,358.5,2.4,0,1025.3,1026.1,75.6,0,0
941,2022-11-11 23:00,14.4,340.2,1,0,1024.9,1025.7,80.5,0,0
941,2022-11-12 00:00,14,5.6,1.4,0,1024.6,1025.4,82.1,0,0
941,2022-11-12 01:00,13.5,18.6,1,0,1024.6,1025.4,84.8,0,0
941,2022-11-12 02:00,12.9,11.5,1.4,0,1024.4,1025.2,87.4,0,0
941,2022-11-12 03:00,12.6,13.7,1.1,0,1023.9,1024.7,87.7,0,0
941,2022-11-12 04:00,11.8,0,.4,0,1023.3,1024.1,92.2,0,0
941,2022-11-12 05:00,11.5,15.9,.6,0,1023.1,1023.9,93.2,0,0
941,2022-11-12 06:00,11.4,0,.4,0,1022.7,1023.5,94.3,0,0
941,2022-11-12 07:00,11.5,358.8,1,0,1022.8,1023.6,94.7,0,0
941,2022-11-12 08:00,12,2.8,1.1,0,1022.6,1023.4,93.5,0,0
941,2022-11-12 09:00,13.6,341.4,1,0,1022.4,1023.2,90.2,0,0
941,2022-11-12 10:00,16.3,308.6,1,0,1021.9,1022.7,76.2,0,0
941,2022-11-12 11:00,19.8,341.4,1.2,0,1020.6,1021.4,65.1,0,0
941,2022-11-12 12:00,22.4,228.2,1.8,0,1019.7,1020.5,59.3,0,0
941,2022-11-12 13:00,23,232.9,3.2,0,1018.6,1019.4,55.4,0,0
941,2022-11-12 14:00,22.4,229.1,2.9,0,1017.9,1018.7,54.8,0,0
941,2022-11-12 15:00,21.7,224.9,2.5,0,1017.4,1018.2,61,0,0
941,2022-11-12 16:00,20.7,249.5,2.1,0,1016.9,1017.7,70.4,0,0
941,2022-11-12 17:00,19.8,241.7,1.6,0,1016.7,1017.5,75.7,0,0
941,2022-11-12 18:00,19.4,217.9,1,0,1016.4,1017.2,79.5,0,0
941,2022-11-12 19:00,18.9,330.5,.7,0,1016,1016.8,82.2,0,0
941,2022-11-12 20:00,18.5,265.2,1.3,0,1015.7,1016.5,85.1,0,0
941,2022-11-12 21:00,18.8,343.5,.9,0,1014.9,1015.7,85.6,0,0
941,2022-11-12 22:00,18.2,271.2,1.6,2.5,1014,1014.8,91.6,0,0
941,2022-11-12 23:00,19.1,274.9,1.4,2,1012.9,1013.7,94.2,0,0
941,2022-11-13 00:00,20.6,210.4,2.7,0,1012.4,1013.2,88,0,0
941,2022-11-13 01:00,19.9,203.5,3,1.5,1011.3,1012.1,92.8,0,0
941,2022-11-13 02:00,19.7,214.8,3.2,4.5,1010.8,1011.6,93.4,0,0
941,2022-11-13 03:00,20,192.6,3.7,3,1009.5,1010.3,92.6,0,0
941,2022-11-13 04:00,19.7,195.7,2.1,2.5,1009.5,1010.3,93.9,0,0
941,2022-11-13 05:00,20.4,207.1,4.4,.5,1008.7,1009.5,90.1,0,0
941,2022-11-13 06:00,20.2,195.7,2.2,0,1008.7,1009.5,88.9,0,0
941,2022-11-13 07:00,20.1,213.9,2.2,0,1009,1009.8,88,0,0
941,2022-11-13 08:00,18.8,0,0,0,1009.3,1010.1,93.2,0,0
941,2022-11-13 09:00,20.8,281.3,1.1,0,1009.9,1010.7,89.5,0,0
941,2022-11-13 10:00,22.1,281.5,3.1,,1010,1010.8,62.7,,
941,2022-11-13 11:00,22,251,4,,1010.6,1011.4,59.9,,
941,2022-11-13 12:00,22.6,265.3,3.4,,1010.7,1011.5,59,,
941,2022-11-13 13:00,21.5,296.4,4,,1010.3,1011.1,61.8,,
941,2022-11-13 14:00,21.6,293,3.5,,1010.9,1011.7,56.2,,
941,2022-11-13 15:00,20.3,355.6,2.7,,1011.6,1012.4,51.3,,
941,2022-11-13 16:00,19.9,344.2,1.6,,1012.3,1013.1,44.6,,
941,2022-11-13 17:00,16.9,32.9,3.5,,1014,1014.8,61.1,,
941,2022-11-13 18:00,15.2,51.2,5,,1015.8,1016.6,65,,
941,2022-11-13 19:00,14.8,48.2,4,,1016.9,1017.7,64.6,,
941,2022-11-13 20:00,14.4,39.5,2.8,,1017.6,1018.4,64.4,,
941,2022-11-13 21:00,14.1,24.4,4,,1017.8,1018.6,64.2,,
941,2022-11-13 22:00,13.7,35.3,3.2,,1018.4,1019.2,63.4,,
941,2022-11-13 23:00,13.5,41.9,3,,1018.8,1019.6,60.8,,
941,2022-11-14 00:00,13.3,56.5,3.5,,1018.8,1019.6,57.4,0,0
941,2022-11-14 01:00,13.1,25.9,3.1,0,1018.6,1019.4,58.1,0,0
941,2022-11-14 02:00,13,42.3,3.5,0,1019.3,1020.1,58.2,0,0
941,2022-11-14 03:00,12.8,47.1,2.9,0,1019.1,1019.9,58,0,0
941,2022-11-14 04:00,12.6,25.5,1.8,0,1018.9,1019.7,58.9,0,0
941,2022-11-14 05:00,12.4,8.7,1.9,0,1019,1019.8,61.7,0,0
941,2022-11-14 06:00,12,35.4,1.7,0,1018.5,1019.3,64,0,0
941,2022-11-14 07:00,12.2,8.9,1.2,0,1018.7,1019.5,63.6,0,0
941,2022-11-14 08:00,12.7,346.9,1.9,0,1019,1019.8,62.9,0,0
941,2022-11-14 09:00,13.6,352.9,2.4,0,1019,1019.8,58.9,0,0
941,2022-11-14 10:00,14.1,359.8,2.4,0,1018.7,1019.5,56.8,0,0
941,2022-11-14 11:00,14.7,311.5,2.1,0,1018.5,1019.3,57.3,0,0
941,2022-11-14 12:00,14.9,343.1,2.2,0,1017.8,1018.6,54.4,0,0
941,2022-11-14 13:00,15.7,262.9,1.1,0,1016.2,1017,55,0,0
941,2022-11-14 14:00,15.6,253.6,1.1,0,1016.1,1016.9,53.9,0,0
941,2022-11-14 15:00,15.6,255.5,2.2,0,1016,1016.8,54.5,0,0
941,2022-11-14 16:00,15.3,271.3,1.5,0,1015.8,1016.6,54.9,0,0
941,2022-11-14 17:00,14.7,306.8,1.8,0,1015.6,1016.4,57.7,0,0
941,2022-11-14 18:00,14,281.5,1.5,0,1015.6,1016.4,61.1,0,0
941,2022-11-14 19:00,12.7,238.7,1.1,0,1015.8,1016.6,69.7,0,0
941,2022-11-14 20:00,12.1,265.6,.6,0,1016.1,1016.9,75.1,0,0
941,2022-11-14 21:00,11.1,0,.4,0,1015.8,1016.6,80.1,0,0
941,2022-11-14 22:00,10,0,.2,0,1015.7,1016.5,84,0,0
941,2022-11-14 23:00,8.9,228.5,.9,0,1015.9,1016.7,88.3,0,0
941,2022-11-15 00:00,8.6,303.2,.6,0,1015.9,1016.7,90.6,0,0
941,2022-11-15 01:00,8.5,329.3,1,0,1015.8,1016.6,86.8,0,0
941,2022-11-15 02:00,7.8,0,.2,0,1015.8,1016.7,88.6,0,0
941,2022-11-15 03:00,7.8,323.2,1.2,0,1015.9,1016.8,82.5,0,0
941,2022-11-15 04:00,7.6,249.7,1.3,0,1015.8,1016.7,75.5,0,0
941,2022-11-15 05:00,7.6,271.4,3,0,1015.9,1016.8,68.3,0,0
941,2022-11-15 06:00,7.5,261.8,1.9,0,1016.4,1017.3,59.2,0,0
941,2022-11-15 07:00,7.6,229.2,1.9,0,1016.5,1017.4,54.5,0,0
941,2022-11-15 08:00,7.5,215.8,2.2,0,1016.8,1017.7,57.7,0,0
941,2022-11-15 09:00,10.4,336.4,1.5,0,1017.2,1018,42.5,0,0
941,2022-11-15 10:00,12.6,303.3,2.5,0,1017.5,1018.3,38.4,0,0
941,2022-11-15 11:00,13.6,338.4,3,0,1016.6,1017.4,33.8,0,0
941,2022-11-15 12:00,14.9,359.1,2.3,0,1015.9,1016.7,27.1,0,0
941,2022-11-15 13:00,15.7,300.9,2.9,0,1015.3,1016.1,25.6,0,0
941,2022-11-15 14:00,16.2,296.6,3.2,0,1015.1,1015.9,27.3,0,0
941,2022-11-15 15:00,16.1,293.2,3,0,1015,1015.8,25.4,0,0
941,2022-11-15 16:00,16.1,304.3,2.1,0,1015.3,1016.1,29.4,0,0
941,2022-11-15 17:00,14.5,299.7,1.9,0,1015.6,1016.4,35.5,0,0
941,2022-11-15 18:00,12.4,274.1,.6,0,1016.3,1017.1,48.5,0,0
941,2022-11-15 19:00,10.6,246.2,1.4,0,1017,1017.8,58.2,0,0
941,2022-11-15 20:00,10.4,78.6,1,0,1017.6,1018.4,54,0,0
941,2022-11-15 21:00,9.1,0,.3,0,1018,1018.8,61.4,0,0
941,2022-11-15 22:00,8.2,0,.1,0,1018.6,1019.5,78.5,0,0
941,2022-11-15 23:00,7.6,299.5,.5,0,1018.7,1019.6,70.7,0,0
941,2022-11-16 00:00,7.1,0,.1,0,1018.6,1019.5,81.1,0,0
941,2022-11-16 01:00,6.6,0,.2,0,1018.6,1019.5,84.1,0,0
941,2022-11-16 02:00,6.3,0,.3,0,1018.9,1019.8,84.6,0,0
941,2022-11-16 03:00,5.8,0,.2,0,1018.8,1019.7,88.3,0,0
941,2022-11-16 04:00,6.3,25.9,1.1,0,1018.5,1019.4,86,0,0
941,2022-11-16 05:00,5.5,30.1,1,0,1018.5,1019.4,88.6,0,0
941,2022-11-16 06:00,6.5,342.9,.5,0,1018.8,1019.7,86.9,0,0
941,2022-11-16 07:00,7.5,43.6,1.3,0,1019.5,1020.4,82.8,0,0
941,2022-11-16 08:00,7.9,350.4,1.1,0,1019.9,1020.8,81.6,0,0
941,2022-11-16 09:00,10.3,348.4,.7,0,1020.5,1021.3,68.6,0,0
941,2022-11-16 10:00,12.9,248.7,1.2,0,1020.7,1021.5,58.5,0,0
941,2022-11-16 11:00,14.9,228.3,1.5,0,1020.6,1021.4,52.2,0,0
941,2022-11-16 12:00,16.2,310.1,3.1,0,1019.8,1020.6,36.3,0,0
941,2022-11-16 13:00,16.9,300.8,3.5,0,1019.2,1020,33.1,0,0
941,2022-11-16 14:00,17,286.3,3.5,0,1018.7,1019.5,31.6,0,0
941,2022-11-16 15:00,17,296.6,3.6,0,1018.9,1019.7,33.1,0,0
941,2022-11-16 16:00,16.5,315.7,2.6,0,1018.8,1019.6,34.3,0,0
941,2022-11-16 17:00,15.1,346.9,1.3,0,1019.3,1020.1,41.5,0,0
941,2022-11-16 18:00,12.6,55,.6,0,1020.2,1021,53.5,0,0
941,2022-11-16 19:00,11.9,89.9,2.2,0,1020.6,1021.4,52.3,0,0
941,2022-11-16 20:00,11.3,339.6,1.3,0,1021.1,1021.9,54.4,0,0
941,2022-11-16 21:00,10.1,56.6,.9,0,1021.4,1022.3,60.6,0,0
941,2022-11-16 22:00,9.1,8.7,.7,0,1021.5,1022.4,72.6,0,0
941,2022-11-16 23:00,8.9,8.9,1.1,0,1021.8,1022.7,73,0,0
941,2022-11-17 00:00,8.3,21,1.6,0,1021.8,1022.7,74.4,0,0
941,2022-11-17 01:00,7.5,21.8,.8,0,1021.6,1022.5,78.5,0,0
941,2022-11-17 02:00,7.4,14.6,.9,0,1021.9,1022.8,78.6,0,0
941,2022-11-17 03:00,7.8,12.3,.7,0,1022.1,1023,79.1,0,0
941,2022-11-17 04:00,7.5,3.5,1.2,0,1022.1,1023,80.6,0,0
941,2022-11-17 05:00,7.7,354.4,1.2,0,1022.6,1023.5,80.1,0,0
941,2022-11-17 06:00,7.3,359.5,1,0,1022.8,1023.7,80.2,0,0
941,2022-11-17 07:00,7.2,9.3,1.1,0,1023,1023.9,77.4,0,0
941,2022-11-17 08:00,7.7,323.6,.9,0,1023.6,1024.5,75.9,0,0
941,2022-11-17 09:00,9.1,347.5,1.4,0,1024.1,1025,68.3,0,0
941,2022-11-17 10:00,11.1,6.6,1.2,0,1024.3,1025.1,55.3,0,0
941,2022-11-17 11:00,13.3,274.3,1.1,0,1024.1,1024.9,47.6,0,0
941,2022-11-17 12:00,15.4,258.8,1.3,0,1023.2,1024,33.7,0,0
941,2022-11-17 13:00,16.7,251.8,1.6,0,1022.3,1023.1,32.5,0,0
941,2022-11-17 14:00,17,215.8,1.9,0,1021.7,1022.5,27.8,0,0
941,2022-11-17 15:00,17.3,221.1,1.6,0,1021.8,1022.6,26.6,0,0
941,2022-11-17 16:00,16.3,229.4,2.3,0,1022.2,1023,33.7,0,0
941,2022-11-17 17:00,14.8,181.2,.6,0,1022.9,1023.7,35.3,0,0
941,2022-11-17 18:00,12.9,67.5,1.3,0,1023.3,1024.1,45.3,0,0
941,2022-11-17 19:00,11.9,86.9,2.2,0,1024,1024.8,47.1,13.11,0
941,2022-11-17 20:00,10.6,338.1,.6,0,1024.4,1025.3,54.9,-13.11,0
941,2022-11-17 21:00,9.4,8.6,.9,0,1024.7,1025.6,58.6,13.11,0
941,2022-11-17 22:00,9.1,5.2,1.4,0,1025.3,1026.2,65.4,-13.11,0
941,2022-11-17 23:00,8.5,11.2,1,0,1025.4,1026.3,68.5,13.11,0
941,2022-11-18 00:00,7.9,16.1,.8,0,1025.3,1026.2,74.1,-13.11,0
941,2022-11-18 01:00,7.3,1.6,1,0,1025.2,1026.1,77.6,0,0
941,2022-11-18 02:00,6.9,.7,1,0,1025.4,1026.3,79.7,0,0
941,2022-11-18 03:00,6.7,11,1,0,1025.6,1026.5,82.9,0,0
941,2022-11-18 04:00,6.1,15.9,1.3,0,1025.3,1026.2,86.7,0,0
941,2022-11-18 05:00,6,6.9,1.4,0,1025.6,1026.5,86.3,0,0
941,2022-11-18 06:00,5.6,2.1,.8,0,1025.8,1026.7,87.7,0,0
941,2022-11-18 07:00,5.5,3.1,1.1,0,1026.3,1027.2,88,0,0
941,2022-11-18 08:00,5.8,3.2,1.6,0,1026.4,1027.3,85.2,0,0
941,2022-11-18 09:00,8.3,358,1.2,0,1026.7,1027.6,76.4,0,0
941,2022-11-18 10:00,10.6,359.9,1.8,0,1027,1027.9,61.1,0,0
941,2022-11-18 11:00,13.5,278.4,1.4,0,1026.6,1027.4,47.3,0,0
941,2022-11-18 12:00,16.5,286.4,1.8,0,1025.7,1026.5,36.3,0,0
941,2022-11-18 13:00,18.3,223.3,1.4,0,1024.7,1025.5,39.1,6.82,5.4
941,2022-11-18 14:00,19.7,229.5,1.5,0,1023.9,1024.7,31.2,-6.82,-5.4
941,2022-11-18 15:00,19.2,110.5,2.5,0,1023.4,1024.2,35.8,6.82,5.4
941,2022-11-18 16:00,18.2,99.9,3.3,0,1023.9,1024.7,41.8,-6.82,-5.4
941,2022-11-18 17:00,17,109,3.2,0,1024.3,1025.1,47.2,6.82,5.4
941,2022-11-18 18:00,15.4,78.2,1.2,0,1024.7,1025.5,56.4,-6.82,-5.4
941,2022-11-18 19:00,14.5,12.8,1.1,0,1025.5,1026.3,56.3,6.82,5.4
941,2022-11-18 20:00,13.3,11.8,1.1,0,1025.7,1026.5,60.3,-6.82,-5.4
941,2022-11-18 21:00,12.7,18.3,2.2,0,1025.6,1026.4,63.6,6.82,5.4
941,2022-11-18 22:00,11.3,25.5,1.3,0,1025.4,1026.2,69.9,-6.82,-5.4
941,2022-11-18 23:00,11.3,33.6,1.8,0,1025,1025.8,70.7,6.82,5.4
941,2022-11-19 00:00,10.4,47.6,.7,0,1024.7,1025.6,71.2,-6.82,-5.4
941,2022-11-19 01:00,10.8,153.4,.9,0,1025.1,1026,69.9,0,0
941,2022-11-19 02:00,9.7,108.1,.7,0,1024.7,1025.6,76.2,0,0
941,2022-11-19 03:00,11.5,37.1,1.9,0,1024.5,1025.3,69.2,0,0
941,2022-11-19 04:00,10.6,62.6,1.2,0,1024.1,1025,71.7,0,0
941,2022-11-19 05:00,10.7,43.1,.6,0,1024.1,1025,71.6,0,0
941,2022-11-19 06:00,11.1,72.2,.7,0,1024.2,1025,69,0,0
941,2022-11-19 07:00,11.9,16.2,3.1,0,1023.7,1024.5,64,0,0
941,2022-11-19 08:00,12.4,351.6,1.7,0,1024.3,1025.1,62.9,0,0
941,2022-11-19 09:00,14.4,8.2,2.9,0,1024.1,1024.9,57.5,0,0
941,2022-11-19 10:00,15.8,26.1,2.4,0,1023.8,1024.6,54.9,0,0
941,2022-11-19 11:00,19.6,83.3,2,0,1023.1,1023.9,44.6,0,0
941,2022-11-19 12:00,20.2,31.5,2.4,0,1021.9,1022.7,45,0,0
941,2022-11-19 13:00,19.3,112.9,4.1,0,1021,1021.8,49.1,0,0
941,2022-11-19 14:00,19.2,99.8,3.8,0,1020.6,1021.4,48.8,0,0
941,2022-11-19 15:00,19.2,107,3.1,0,1019.8,1020.6,50.7,0,0
941,2022-11-19 16:00,19,40.2,1.3,0,1020.1,1020.9,54.2,0,0
941,2022-11-19 17:00,17.1,58.6,3,0,1019.8,1020.6,62.8,0,0
